ard_millis,GPS Epoch Time,lat (deg),lat (min), long (deg),long (min),el (m),SOG (mm/s),COG (deg*1000),Vert Vel (mm/s)
1142708,1489676257.80,-122,-2865964,37,3013497,-25.20,21,259380,-35
1143095,1489676258.20,-122,-2865964,37,3013497,-25.20,13,261360,-27
1143502,1489676258.60,-122,-2865964,37,3013498,-25.20,25,264220,-2
1143902,1489676259.00,-122,-2865964,37,3013500,-25.18,38,266380,61
1144287,1489676259.40,-122,-2865964,37,3013501,-25.16,21,268530,74
1144698,1489676259.80,-122,-2865964,37,3013502,-25.17,31,272290,90
1145081,1489676260.20,-122,-2865964,37,3013504,-25.16,26,276170,67
1145491,1489676260.60,-122,-2865964,37,3013506,-25.11,27,281770,63
1145884,1489676261.00,-122,-2865964,37,3013508,-25.06,16,285950,38
1146318,1489676261.40,-122,-2865964,37,3013509,-25.02,3,290650,38
1146693,1489676261.80,-122,-2865963,37,3013510,-24.99,14,292380,46
1147082,1489676262.20,-122,-2865963,37,3013511,-24.94,1,294830,-7
1147473,1489676262.60,-122,-2865962,37,3013511,-24.89,8,295870,-79
1147893,1489676263.00,-122,-2865962,37,3013511,-24.85,15,299050,-56
1148295,1489676263.40,-122,-2865962,37,3013512,-24.84,13,301660,-29
1148694,1489676263.80,-122,-2865962,37,3013512,-24.83,29,305060,-53
1149071,1489676264.20,-122,-2865962,37,3013514,-24.81,18,310870,-20
1149487,1489676264.60,-122,-2865961,37,3013515,-24.81,27,316170,9
1149892,1489676265.00,-122,-2865960,37,3013516,-24.84,24,320300,-18
1150285,1489676265.40,-122,-2865959,37,3013516,-24.87,7,324270,-5
1150679,1489676265.80,-122,-2865958,37,3013516,-24.89,4,326530,-6
1151090,1489676266.20,-122,-2865957,37,3013517,-24.94,11,330950,54
1151485,1489676266.60,-122,-2865956,37,3013518,-24.99,5,333080,-15
1151887,1489676267.00,-122,-2865955,37,3013518,-25.06,17,335880,-18
1152280,1489676267.40,-122,-2865954,37,3013518,-25.12,19,339620,-6
1152675,1489676267.80,-122,-2865952,37,3013519,-25.21,11,343520,-21
1153083,1489676268.20,-122,-2865951,37,3013518,-25.27,39,346150,35
1153462,1489676268.60,-122,-2865950,37,3013519,-25.32,15,348690,39
1153878,1489676269.00,-122,-2865949,37,3013520,-25.36,11,351870,45
1154277,1489676269.40,-122,-2865949,37,3013520,-25.38,26,353420,57
1154658,1489676269.80,-122,-2865948,37,3013520,-25.40,24,355660,24
1155067,1489676270.20,-122,-2865947,37,3013521,-25.44,9,357880,16
1155457,1489676270.60,-122,-2865947,37,3013521,-25.46,18,359310,13
1155858,1489676271.00,-122,-2865947,37,3013522,-25.48,11,1360,3
1156253,1489676271.40,-122,-2865946,37,3013523,-25.46,24,2690,-2
1156653,1489676271.80,-122,-2865945,37,3013524,-25.48,14,3330,40
1157050,1489676272.20,-122,-2865944,37,3013524,-25.45,17,3900,61
1157451,1489676272.60,-122,-2865944,37,3013525,-25.43,23,3860,34
1157857,1489676273.00,-122,-2865945,37,3013525,-25.41,18,3220,30
1158252,1489676273.40,-122,-2865945,37,3013525,-25.36,18,3770,-10
1158647,1489676273.80,-122,-2865945,37,3013525,-25.31,13,4300,5
1159045,1489676274.20,-122,-2865946,37,3013525,-25.24,15,3010,-1
1159446,1489676274.60,-122,-2865947,37,3013525,-25.22,37,1810,0
1159854,1489676275.00,-122,-2865947,37,3013524,-25.21,16,0,2
1160243,1489676275.40,-122,-2865948,37,3013524,-25.20,51,358740,-20
1160648,1489676275.80,-122,-2865948,37,3013524,-25.16,16,357430,-5
1161046,1489676276.20,-122,-2865947,37,3013522,-25.08,26,357400,-50
1161441,1489676276.60,-122,-2865948,37,3013521,-25.05,33,356050,0
1161844,1489676277.00,-122,-2865948,37,3013521,-25.00,22,355450,5
1162242,1489676277.40,-122,-2865948,37,3013520,-24.97,1,354810,-27
1162639,1489676277.80,-122,-2865949,37,3013519,-24.98,6,354160,36
1163141,1489676278.20,-122,-2865949,37,3013519,-24.97,34,353660,35
1163438,1489676278.60,-122,-2865950,37,3013519,-24.95,18,352570,68
1163841,1489676279.00,-122,-2865951,37,3013519,-24.92,49,352210,39
1164234,1489676279.40,-122,-2865951,37,3013519,-24.91,23,351700,29
1164632,1489676279.80,-122,-2865952,37,3013518,-24.90,7,351120,20
1165035,1489676280.20,-122,-2865952,37,3013519,-24.89,47,350630,62
1165428,1489676280.60,-122,-2865952,37,3013519,-24.85,45,350160,57
1165838,1489676281.00,-122,-2865952,37,3013520,-24.85,14,349700,15
1166227,1489676281.40,-122,-2865952,37,3013519,-24.86,3,348690,58
1166626,1489676281.80,-122,-2865953,37,3013519,-24.88,15,348250,26
1167032,1489676282.20,-122,-2865953,37,3013518,-24.87,7,347830,3
1167425,1489676282.60,-122,-2865953,37,3013518,-24.90,16,346760,-8
1167824,1489676283.00,-122,-2865953,37,3013517,-24.90,9,345030,-37
1168220,1489676283.40,-122,-2865953,37,3013517,-24.89,6,344210,-1
1168621,1489676283.80,-122,-2865952,37,3013516,-24.95,37,343190,16
1169027,1489676284.20,-122,-2865952,37,3013515,-24.93,19,341190,-7
1169422,1489676284.60,-122,-2865952,37,3013515,-24.91,22,340220,-53
1169821,1489676285.00,-122,-2865951,37,3013514,-24.87,10,340220,-25
1170216,1489676285.40,-122,-2865951,37,3013514,-24.85,13,339440,-7
1170616,1489676285.80,-122,-2865951,37,3013513,-24.78,14,339010,11
1171025,1489676286.20,-122,-2865950,37,3013513,-24.74,6,339010,4
1171417,1489676286.60,-122,-2865950,37,3013513,-24.68,20,340390,-28
1171826,1489676287.00,-122,-2865949,37,3013513,-24.64,18,340770,3
1172211,1489676287.40,-122,-2865948,37,3013513,-24.57,16,340770,-55
1172613,1489676287.80,-122,-2865948,37,3013512,-24.50,11,341160,-42
1173016,1489676288.20,-122,-2865947,37,3013512,-24.42,10,341160,3
1173409,1489676288.60,-122,-2865947,37,3013511,-24.33,25,340130,0
1173809,1489676289.00,-122,-2865947,37,3013511,-24.22,18,340130,3
1174206,1489676289.40,-122,-2865948,37,3013509,-24.15,22,338440,-9
1174607,1489676289.80,-122,-2865948,37,3013508,-24.08,4,335830,2
1175011,1489676290.20,-122,-2865948,37,3013506,-24.06,6,335900,6
1175406,1489676290.60,-122,-2865948,37,3013505,-24.03,19,335670,62
1175803,1489676291.00,-122,-2865947,37,3013502,-23.96,11,335430,40
1176199,1489676291.40,-122,-2865946,37,3013499,-23.92,9,334890,27
1176602,1489676291.80,-122,-2865946,37,3013497,-23.86,4,334200,-13
1177004,1489676292.20,-122,-2865946,37,3013495,-23.80,7,332200,-36
1177399,1489676292.60,-122,-2865946,37,3013494,-23.79,29,332560,-1
1177812,1489676293.00,-122,-2865945,37,3013493,-23.76,5,332050,1
1178195,1489676293.40,-122,-2865945,37,3013492,-23.76,10,333900,55
1178597,1489676293.80,-122,-2865944,37,3013492,-23.76,17,337220,36
1179000,1489676294.20,-122,-2865943,37,3013491,-23.76,14,340200,39
1179396,1489676294.60,-122,-2865941,37,3013490,-23.74,8,341570,7
1179795,1489676295.00,-122,-2865938,37,3013489,-23.66,36,346550,41
1180198,1489676295.40,-122,-2865936,37,3013489,-23.66,8,351700,53
1180598,1489676295.80,-122,-2865933,37,3013490,-23.62,25,357710,49
1180999,1489676296.20,-122,-2865931,37,3013490,-23.57,11,1150,48
1181392,1489676296.60,-122,-2865929,37,3013491,-23.52,18,5600,22
1181796,1489676297.00,-122,-2865927,37,3013491,-23.42,7,9270,-1
1182375,1489676297.40,-122,-2865925,37,3013492,-23.35,38,13760,-42
1182593,1489676297.80,-122,-2865923,37,3013493,-23.25,20,18080,-88
1182984,1489676298.20,-122,-2865921,37,3013494,-23.18,24,21190,-55
1183399,1489676298.60,-122,-2865919,37,3013494,-23.11,14,25140,-3
1183801,1489676299.00,-122,-2865918,37,3013494,-23.03,17,28440,22
1184196,1489676299.40,-122,-2865917,37,3013495,-22.98,13,30410,54
1184598,1489676299.80,-122,-2865916,37,3013495,-22.89,16,31330,21
1184993,1489676300.20,-122,-2865915,37,3013496,-22.80,25,34900,18
1185386,1489676300.60,-122,-2865914,37,3013497,-22.71,11,37970,8
1185806,1489676301.00,-122,-2865913,37,3013497,-22.60,7,40240,-17
1186185,1489676301.40,-122,-2865913,37,3013497,-22.53,2,40240,-18
1186588,1489676301.80,-122,-2865911,37,3013495,-22.39,27,47490,-23
1186981,1489676302.20,-122,-2865909,37,3013494,-22.30,13,52430,-55
1187391,1489676302.60,-122,-2865908,37,3013494,-22.28,12,55010,-35
1187788,1489676303.00,-122,-2865907,37,3013494,-22.23,10,55010,-29
1188188,1489676303.40,-122,-2865906,37,3013494,-22.17,18,56630,-42
1188573,1489676303.80,-122,-2865905,37,3013493,-22.13,13,56630,-11
1188968,1489676304.20,-122,-2865905,37,3013492,-22.09,3,58630,-19
1189371,1489676304.60,-122,-2865905,37,3013491,-22.05,16,60710,-47
1189777,1489676305.00,-122,-2865905,37,3013490,-22.03,34,64000,-26
1190180,1489676305.40,-122,-2865905,37,3013490,-21.99,6,64000,-35
1190578,1489676305.80,-122,-2865905,37,3013489,-21.98,7,64000,-41
1190991,1489676306.20,-122,-2865905,37,3013489,-21.95,25,66450,-29
1191387,1489676306.60,-122,-2865904,37,3013488,-21.90,24,66450,-78
1191776,1489676307.00,-122,-2865904,37,3013488,-21.86,15,68460,-73
1192171,1489676307.40,-122,-2865904,37,3013489,-21.83,26,66610,-67
1192562,1489676307.80,-122,-2865904,37,3013489,-21.80,24,66040,-50
1192976,1489676308.20,-122,-2865905,37,3013489,-21.73,9,65560,-3
1193371,1489676308.60,-122,-2865905,37,3013488,-21.70,5,66570,56
1193779,1489676309.00,-122,-2865905,37,3013489,-21.61,10,66800,48
1194168,1489676309.40,-122,-2865906,37,3013489,-21.58,24,66250,67
1194555,1489676309.80,-122,-2865906,37,3013488,-21.54,6,66500,39
1194971,1489676310.20,-122,-2865907,37,3013488,-21.49,9,66040,29
1195364,1489676310.60,-122,-2865908,37,3013487,-21.47,20,68200,60
1195773,1489676311.00,-122,-2865908,37,3013486,-21.44,28,77010,33
1196165,1489676311.40,-122,-2865909,37,3013485,-21.40,15,84290,20
1196560,1489676311.80,-122,-2865910,37,3013485,-21.30,16,90000,1
1196953,1489676312.20,-122,-2865910,37,3013485,-21.21,16,101310,-44
1197340,1489676312.60,-122,-2865911,37,3013484,-21.15,21,143130,-22
1197752,1489676313.00,-122,-2865912,37,3013483,-21.09,30,171870,-29
1198145,1489676313.40,-122,-2865913,37,3013483,-21.07,11,192530,38
1198542,1489676313.80,-122,-2865915,37,3013482,-21.02,25,208610,26
1198936,1489676314.20,-122,-2865915,37,3013481,-20.96,2,206570,-47
1199339,1489676314.60,-122,-2865916,37,3013480,-20.94,15,206570,12
1199736,1489676315.00,-122,-2865917,37,3013479,-20.90,9,206570,-21
1200136,1489676315.40,-122,-2865918,37,3013477,-20.89,13,203500,-16
1200533,1489676315.80,-122,-2865918,37,3013475,-20.87,8,202170,22
1200934,1489676316.20,-122,-2865919,37,3013474,-20.83,10,202480,15
1201338,1489676316.60,-122,-2865921,37,3013472,-20.79,26,200560,-14
1201731,1489676317.00,-122,-2865921,37,3013470,-20.76,34,198430,-58
1202124,1489676316.40,-122,-2865922,37,3013469,-20.74,29,196860,-103
1202532,1489676316.80,-122,-2865922,37,3013468,-20.73,16,196390,-104
1202925,1489676317.20,-122,-2865922,37,3013467,-20.75,15,195950,-23
1203316,1489676317.60,-122,-2865923,37,3013466,-20.76,20,197930,61
1203714,1489676318.00,-122,-2865923,37,3013466,-20.77,39,198970,37
1204123,1489676318.40,-122,-2865922,37,3013465,-20.75,14,195710,16
1204523,1489676318.80,-122,-2865921,37,3013466,-20.73,12,193130,36
1204916,1489676319.20,-122,-2865921,37,3013465,-20.69,5,193130,-14
1205331,1489676319.60,-122,-2865921,37,3013465,-20.62,11,193130,-2
1205719,1489676320.00,-122,-2865920,37,3013464,-20.56,23,191310,5
1206108,1489676320.40,-122,-2865920,37,3013463,-20.51,13,189160,0
1206511,1489676320.80,-122,-2865919,37,3013463,-20.46,28,185710,12
1206906,1489676321.20,-122,-2865919,37,3013463,-20.42,18,183810,-16
1207314,1489676321.60,-122,-2865919,37,3013462,-20.38,37,181850,-8
1207699,1489676322.00,-122,-2865919,37,3013461,-20.31,4,178210,-12
1208107,1489676322.40,-122,-2865918,37,3013460,-20.23,12,176730,-63
1208506,1489676322.80,-122,-2865918,37,3013459,-20.18,26,178490,-36
1208903,1489676323.20,-122,-2865918,37,3013459,-20.15,19,178490,11
1209307,1489676323.60,-122,-2865919,37,3013459,-20.12,7,180000,-51
1209700,1489676324.00,-122,-2865919,37,3013458,-20.12,43,180000,-44
1210101,1489676324.40,-122,-2865919,37,3013457,-20.09,27,180000,-49
1210501,1489676324.80,-122,-2865920,37,3013456,-20.07,30,180000,-44
1210898,1489676325.20,-122,-2865921,37,3013455,-20.08,42,181300,-29
1211303,1489676325.60,-122,-2865922,37,3013455,-20.06,0,182660,-21
1211699,1489676326.00,-122,-2865922,37,3013455,-20.06,15,186790,-47
1212096,1489676326.40,-122,-2865923,37,3013455,-20.04,26,188130,-69
1212497,1489676326.80,-122,-2865923,37,3013454,-20.05,6,188530,-66
1212895,1489676327.20,-122,-2865923,37,3013454,-20.03,23,190180,-57
1213290,1489676327.60,-122,-2865923,37,3013454,-20.03,9,190180,-3
1213685,1489676328.00,-122,-2865923,37,3013454,-20.02,25,190180,30
1214089,1489676328.40,-122,-2865923,37,3013454,-20.02,32,191000,34
1214490,1489676328.80,-122,-2865922,37,3013455,-20.01,52,192880,44
1214883,1489676329.20,-122,-2865922,37,3013455,-20.02,9,195260,20
1215285,1489676329.60,-122,-2865922,37,3013455,-20.05,31,195260,23
1215686,1489676330.00,-122,-2865921,37,3013455,-20.05,43,195260,8
1216083,1489676330.40,-122,-2865919,37,3013456,-20.09,31,194040,36
1216483,1489676330.80,-122,-2865918,37,3013457,-20.10,36,193570,3
1216878,1489676331.20,-122,-2865918,37,3013458,-20.10,5,192990,-1
1217284,1489676331.60,-122,-2865918,37,3013458,-20.10,14,187430,26
1217677,1489676332.00,-122,-2865917,37,3013459,-20.10,8,185710,-19
1218076,1489676332.40,-122,-2865917,37,3013459,-20.08,13,187590,-6
1218482,1489676332.80,-122,-2865916,37,3013460,-20.08,22,198430,-5
1218881,1489676333.20,-122,-2865916,37,3013461,-20.09,25,243430,-16
1219272,1489676333.60,-122,-2865916,37,3013460,-20.07,13,288430,0
1219674,1489676334.00,-122,-2865915,37,3013459,-20.04,15,315000,-9
1220069,1489676334.40,-122,-2865914,37,3013459,-20.00,11,315000,-34
1220476,1489676334.80,-122,-2865915,37,3013459,-19.97,13,329040,-20
1220870,1489676335.20,-122,-2865914,37,3013459,-19.99,52,329040,4
1221271,1489676335.60,-122,-2865914,37,3013460,-19.99,13,336800,9
1221668,1489676336.00,-122,-2865914,37,3013461,-19.97,10,343300,-49
1222070,1489676336.40,-122,-2865914,37,3013462,-19.94,34,342900,-25
1222471,1489676336.80,-122,-2865914,37,3013463,-19.93,22,334980,-19
1222893,1489676337.20,-122,-2865914,37,3013464,-19.95,15,334650,12
1223292,1489676337.60,-122,-2865913,37,3013464,-19.96,15,331390,5
1223690,1489676338.00,-122,-2865912,37,3013464,-20.00,6,326310,16
1224091,1489676338.40,-122,-2865911,37,3013465,-20.04,34,321340,24
1224493,1489676338.80,-122,-2865910,37,3013464,-20.05,17,321340,-15
1224888,1489676339.20,-122,-2865908,37,3013464,-20.04,12,315000,5
1225285,1489676339.60,-122,-2865907,37,3013464,-20.04,13,310360,32
1225691,1489676340.00,-122,-2865907,37,3013463,-20.06,7,304290,-2
1226086,1489676340.40,-122,-2865905,37,3013462,-20.08,39,297550,-15
1226485,1489676340.80,-122,-2865903,37,3013462,-20.11,23,290560,10
1226883,1489676341.20,-122,-2865902,37,3013461,-20.08,7,285640,-25
1227282,1489676341.60,-122,-2865900,37,3013461,-20.09,11,283500,40
1227687,1489676342.00,-122,-2865898,37,3013461,-20.10,22,284040,17
1228081,1489676342.40,-122,-2865896,37,3013462,-20.04,9,280300,-3
1228484,1489676342.80,-122,-2865894,37,3013462,-19.99,19,280780,22
1228879,1489676343.20,-122,-2865893,37,3013462,-19.88,11,278130,46
1229277,1489676343.60,-122,-2865892,37,3013462,-19.77,36,275190,-20
1229680,1489676344.00,-122,-2865891,37,3013462,-19.69,33,281770,2
1230073,1489676344.40,-122,-2865891,37,3013462,-19.57,8,281770,-33
1230471,1489676344.80,-122,-2865891,37,3013461,-19.53,28,280490,37
1230876,1489676345.20,-122,-2865890,37,3013460,-19.45,25,280490,-56
1231278,1489676345.60,-122,-2865891,37,3013460,-19.35,16,281690,-50
1231683,1489676346.00,-122,-2865892,37,3013461,-19.30,21,280620,-40
1232070,1489676346.40,-122,-2865893,37,3013461,-19.21,7,283240,-78
1232472,1489676346.80,-122,-2865894,37,3013461,-19.10,46,284420,-76
1232869,1489676347.20,-122,-2865895,37,3013461,-19.05,5,288430,1
1233438,1489676347.60,-122,-2865896,37,3013461,-18.96,41,287970,-40
1233674,1489676348.00,-122,-2865897,37,3013460,-18.86,42,285750,5
1234075,1489676348.40,-122,-2865900,37,3013460,-18.78,26,283090,-8
1234462,1489676348.80,-122,-2865902,37,3013460,-18.71,10,281310,-7
1234862,1489676349.20,-122,-2865903,37,3013460,-18.65,10,281310,-3
1235259,1489676349.60,-122,-2865904,37,3013460,-18.63,3,279870,16
1235677,1489676350.00,-122,-2865904,37,3013461,-18.63,17,279870,-14
1236072,1489676350.40,-122,-2865904,37,3013461,-18.64,9,281820,-9
1236461,1489676350.80,-122,-2865903,37,3013461,-18.65,7,281820,-11
1236865,1489676351.20,-122,-2865903,37,3013461,-18.63,16,283390,-35
1237264,1489676351.60,-122,-2865903,37,3013462,-18.61,23,288000,-24
1237680,1489676352.00,-122,-2865903,37,3013463,-18.63,10,292310,-15
1238065,1489676352.40,-122,-2865903,37,3013463,-18.67,25,295350,4
1238456,1489676352.80,-122,-2865903,37,3013464,-18.71,13,298390,38
1238863,1489676353.20,-122,-2865902,37,3013464,-18.75,20,300960,0
1239261,1489676353.60,-122,-2865902,37,3013464,-18.78,9,301700,5
1239660,1489676354.00,-122,-2865902,37,3013464,-18.81,22,302910,3
1240057,1489676354.40,-122,-2865901,37,3013465,-18.81,24,308880,-10
1240453,1489676354.80,-122,-2865900,37,3013466,-18.81,7,317050,-18
1240846,1489676355.20,-122,-2865900,37,3013467,-18.83,16,323430,-32
1241257,1489676355.60,-122,-2865899,37,3013468,-18.80,22,327850,-69
1241659,1489676356.00,-122,-2865899,37,3013468,-18.80,14,331070,-29
1242052,1489676356.40,-122,-2865899,37,3013469,-18.80,11,335140,-43
1242462,1489676356.80,-122,-2865899,37,3013470,-18.82,11,337110,-10
1242861,1489676357.20,-122,-2865900,37,3013470,-18.84,18,339190,-2
1243256,1489676357.60,-122,-2865900,37,3013471,-18.85,13,341240,-1
1243658,1489676358.00,-122,-2865900,37,3013472,-18.88,43,344580,26
1244047,1489676358.40,-122,-2865899,37,3013472,-18.88,9,346190,21
1244456,1489676358.80,-122,-2865899,37,3013472,-18.93,18,347470,87
1244841,1489676359.20,-122,-2865898,37,3013473,-18.94,23,349700,47
1245257,1489676359.60,-122,-2865896,37,3013474,-18.97,23,352670,98
1245650,1489676360.00,-122,-2865895,37,3013475,-18.99,31,355360,118
1246038,1489676360.40,-122,-2865894,37,3013476,-18.99,40,356990,65
1246451,1489676360.80,-122,-2865893,37,3013476,-18.98,37,356330,25
1246840,1489676361.20,-122,-2865893,37,3013477,-19.01,37,355660,14
1247236,1489676361.60,-122,-2865892,37,3013478,-19.09,34,356550,59
1247649,1489676362.00,-122,-2865891,37,3013478,-19.11,11,357270,23
1248040,1489676362.40,-122,-2865890,37,3013478,-19.13,27,357930,39
1248432,1489676362.80,-122,-2865888,37,3013477,-19.13,14,358590,-12
1248845,1489676363.20,-122,-2865887,37,3013476,-19.12,13,359290,-18
1249247,1489676363.60,-122,-2865887,37,3013478,-19.21,55,358000,80
1249632,1489676364.00,-122,-2865887,37,3013478,-19.29,12,357460,29
1250041,1489676364.40,-122,-2865888,37,3013478,-19.29,13,356890,67
1250439,1489676364.80,-122,-2865889,37,3013477,-19.40,83,356190,131
1250848,1489676365.20,-122,-2865889,37,3013476,-19.39,44,356190,-37
1251227,1489676365.60,-122,-2865888,37,3013476,-19.41,27,357510,34
1251622,1489676366.00,-122,-2865888,37,3013477,-19.48,46,357020,46
1252026,1489676366.40,-122,-2865886,37,3013479,-19.46,17,358880,-61
1252421,1489676366.80,-122,-2865885,37,3013481,-19.47,16,1080,-49
1252841,1489676367.20,-122,-2865885,37,3013482,-19.49,48,1590,-57
1253216,1489676367.60,-122,-2865884,37,3013483,-19.45,42,3120,-10
1253632,1489676368.00,-122,-2865883,37,3013485,-19.50,44,3980,73
1254031,1489676368.40,-122,-2865883,37,3013487,-19.50,36,3850,62
1254420,1489676368.80,-122,-2865882,37,3013487,-19.47,61,4720,-15
1254834,1489676369.20,-122,-2865883,37,3013486,-19.43,14,4360,4
1255227,1489676369.60,-122,-2865882,37,3013483,-19.34,5,5610,-26
1255614,1489676370.00,-122,-2865880,37,3013480,-19.29,14,6990,-34
1256005,1489676370.40,-122,-2865879,37,3013477,-19.27,31,8700,14
1257103,1489676370.80,-122,-2865877,37,3013474,-19.24,13,11070,13
1257517,1489676371.20,-122,-2865875,37,3013471,-19.23,18,11820,-11
1257658,1489676371.60,-122,-2865873,37,3013470,-19.14,26,13200,-55
1257795,1489676372.00,-122,-2865873,37,3013468,-19.15,43,13690,-38
1258024,1489676372.40,-122,-2865871,37,3013465,-19.11,9,15520,-24
1258416,1489676372.80,-122,-2865871,37,3013461,-19.07,43,16780,-3
1258811,1489676373.20,-122,-2865870,37,3013459,-19.07,12,18430,16
1259206,1489676373.60,-122,-2865870,37,3013456,-19.04,48,20810,-45
1259599,1489676374.00,-122,-2865870,37,3013453,-18.96,19,23840,-81
1260001,1489676374.40,-122,-2865871,37,3013452,-18.92,23,20850,-40
1260396,1489676374.80,-122,-2865871,37,3013449,-18.86,13,19750,-25
1260804,1489676375.20,-122,-2865871,37,3013448,-18.78,5,23200,-28
1261197,1489676375.60,-122,-2865871,37,3013447,-18.72,42,22990,23
1261602,1489676376.00,-122,-2865872,37,3013445,-18.68,20,23960,64
1262000,1489676376.40,-122,-2865874,37,3013445,-18.64,33,17740,-24
1262393,1489676376.80,-122,-2865875,37,3013444,-18.65,9,19980,-1
